Q135041494,1,Kunikatanushino Shrine
Q135041498,1,Takamioyano Shrine
Q135041500,1,Tenakahimeno Shrine
Q135041502,1,Sashifutsuno Shrine
Q135041503,1,Dousashifutsu Shrine
Q135041504,1,Nakatsu Shrine (Q135041504)
Q135041505,1,Tsunoheno Shrine
Q135041506,1,Amenotanakawono Shrine
Q135041507,1,Ameno-tanakahimeno Shrine
Q135041508,1,Misakitono Shrine
Q135041511,1,Kunitsukami Shrine
Q135041512,1,Amano Shrine
Q135041514,1,Tsuno Shrine (Q135041514)
Q135041515,1,Yono Shrine
Q135041518,1,Ohokutamano Shrine
Q135041520,1,Nijino Shrine
Q135041521,1,Minoheno Shrine
Q135041522,1,Kutsuokamino Shrine
Q135041523,1,Mononoheno- Shrine
Q135041526,1,Watatsumi Shrine (Engishiki)
Q135041527,1,Shimaohokunitamano Shrine
Q135041528,1,Noritono Shrine (Q135041528)
Q135041529,1,Amenomorohanomikoto Shrine
Q135041530,1,Amanotakutsutamano- Shrine
Q135041531,1,Unutono Shrine
Q135041532,1,Wohirano- Shrine
Q135041533,1,Nasukaminokanenomikono Shrine
Q135041534,1,Inakuhino Shrine
Q135041535,1,Yukiahino Shrine
Q135041536,1,Watamiyakobimiko Shrine
Q135041537,1,Korokuno Shrine
Q135041538,1,Korokuno- Shrine
Q135041540,1,Shimaohokunitamano- Shrine
Q135041542,1,Ohoshimano Shrine
Q135041543,1,Harahano Shrine
Q135041544,1,Takamitamano Shrine
Q135041546,1,Shirokane- Shrine
Q135041547,1,Ikatsuchino- Shrine
Q135041548,1,Watatsumino Shrine
Q135041549,1,Amateruno Shrine
Q135041550,1,Sumiyoshi Shrine (Q135041550)
Q135041552,1,Watatsumino Shrine (Q135041552)
Q135041554,1,Tahirano Shrine
Q135041555,1,Shikishimano Shrine
Q135041556,1,Tsutsuchino Shrine
Q135041557,1,Kanayamano Shrine
Q135045395,1,Kamohara Shrine
Q135068635,1,Ottokousha (Yamashiro Province)
Q135068645,1,Izumo Inoe-no-Shrine
Q135068662,1,Izumotakano Shrine (Otagi district)
Q135068666,1,Okage Shrine (Otagi district)
Q135068669,1,Sarutahiko Shrine (Q135068669)
Q135068695,1,Hajio Shrine (Otagi district)
Q135068699,1,Ono Shrine (Otagi district)
Q135068704,1,Sunami Shrine (Kamigamo Setsumatsusha)
Q135068705,1,Suwa Shrine (Otagi district)
Q135068709,1,Shizuhara Shrine (Otagi district)
Q135068711,1,Kawai Shrine (Shimogamo Shrine Keidai-Sessha)
Q135068802,1,Itata Shrine (Otagi district)
Q135068806,1,Yamamori Shrine (Otagi district)
Q135068807,1,Sai Shrine (Q135068807)
Q135068808,1,Itsukushima Shrine (Q135068808)
Q135068809,1,Daijingu-sha Shrine
Q135068810,1,Mitsui Shrine
Q135068811,1,Mitsuzuka Shrine
Q135068812,1,Shinmei Shrine (Q135068812)
Q135068813,1,Iwatoochiba Shrine
Q135068816,1,Iwakami Shrine
Q135068818,1,Tanaka Shrine (Q135068818)
Q135068819,1,Asukata Shrine (Yamashiro Province)
Q135068821,1,Asukata Shrine
Q135068833,1,Kohata Shrine (Gokasho)
Q135068835,1,Kohata Shrine (Kobata)
Q135068851,1,Ishida Shrine (Q135068851)
Q135068852,1,Ishida Shrine (Yamashiro Province)
Q135068853,1,Ishida Shrine (Kuse district)
Q135068854,1,Arami Shrine (Tomino)
Q135068870,1,Sakuoka Shrine
Q135068872,1,Sakuoka Shrine (Tsuzuki district)
Q135068874,1,Tenjin-sha (Q135068874)
Q135068875,1,Shuichi Shrine
Q135068876,1,Tanakurahiko Shrine (Q135068876)
Q135068885,1,Kasuga Shrine (Q135068885)
Q135068897,1,Saoka Shrine
Q135068907,1,Soeokenza Shrine
Q135068927,1,Ookurahime Shrine
Q135068930,1,Ookurahimegami Shrine
Q135069027,1,Hakanishi Shrine
Q135069030,1,Kashima Shrine (Q135069030)
Q135069032,1,Takashifune Shrine
Q135069035,1,Oosakayamaguchi Shrine
Q135069036,1,Oosakayamaguchi Shrine (Katsuge district)
Q135069093,1,Yoshinoyamaguchi Shrine
Q135069096,1,Shikinai Kawakami Kashio Shrine
Q135069097,1,Ookura Shrine
Q135069098,1,Sōja Mikumari Shrine
Q135069100,1,Uda no Mikumari Shrine Shimosha Lower Shrine
Q135069101,1,Takatsunono Shrine (Q135069101)
Q135069103,1,Mikumari Shrine
Q135069104,1,Mitsuimyoujin
Q135069105,1,Tsuruginushi Shrine
Q135069106,1,Tsurugishushin Shrine (Uda district)
Q135069107,1,Tsurugishushin Shrine (Yamato Province)
Q135069108,1,Kasuga Shrine (Q135069108)
Q135069110,1,Wakasa Shrine
Q135069111,1,Osanazakura Shrine
Q135069113,1,Chiyo Shrine (Kasuga Keidai-sha)
Q135069115,1,Chiyo Shrine (Moriichi Keidai-sha)
Q135069116,1,Kayorunarubiinochi Shrine
Q135069117,1,Kuzu Shrine
Q135069118,1,Asukakawakamizausutakihimeinochi Shrine
Q135069119,1,Usutakihimeinochi Shrine
Q135069120,1,Higashiotanihimemikoto Shrine
Q135069122,1,Higashiotani Himemikoto Shrine
Q135069124,1,Tenman Shrine (Q135069124)
Q135069127,1,Yamayukibouyamakuchi Shrine
Q135069128,1,Ishisunyamaguchi Shrine
Q135069129,1,Yamaguchi Shrine (Q135069129)
Q135069130,1,Kasuga Shrine (Q135069130)
Q135069131,1,Sakamonshin Shrine
Q135069132,1,Teniwato Shrine
Q135069135,1,Kuninotokotachi Shrine
Q135069136,1,Shinmei Shrine (Q135069136)
Q135069137,1,Shitawi Shrine (Asago)
Q135069138,1,Ori Shrine (Shimo)
Q135069139,1,Yamabe Miyagata Shrine
Q135069140,1,Yamabe Miyagata Shrine (Q135069140)
Q135069141,1,Yorumiyakoki Shrine
Q135069142,1,Yatsurugi Shrine (Q135069142)
Q135069143,1,Kuzu Shrine (Q135069143)
Q135069147,1,Morimoto Shrine (Q135069147)
Q135069148,1,Tenjin-sha (Q135069148)
Q135069151,1,Taza Shrine (Q135069151)
Q135069152,1,Taza Shrine
Q135069159,1,Inoda Shrine
Q135069160,1,Inoda Shrine (Iga Province)
Q135069162,1,Jouguuko Shrine
Q135069190,1,Suhara Tai Shrine
Q135069191,1,Matsushita Shrine
Q135069192,1,Ogiwara Shrine
Q135069193,1,Ima Shrine
Q135069194,1,Raiden Shrine (Q135069194)
Q135069196,1,Takabuku Taisha
Q135069198,1,Shimizu Shrine
Q135069200,1,Niigaki Shrine
Q135069203,1,Amanokaguyama Shrine
Q135069211,1,Ooichi Shrine
Q135069214,1,Ooichi Shrine (Ise Province)
Q135069216,1,Hisamamechi Shrine
Q135069219,1,Hisamamechi Shrine (Ise Province)
Q135069225,1,Kotoimi Shrine
Q135069226,1,Kotoimi Shrine (Ise Province)
Q135069227,1,Sakai Shrine
Q135069228,1,Sakai Shrine (Ise Province)
Q135069230,1,Myoujin Shrine
Q135069232,1,Kameyama Shrine (Q135069232)
Q135069234,1,Oi Shrine (Q135069234)
Q135069237,1,Miyake Shrine (Q135069237)
Q135069238,1,Kou Shrine
Q135069240,1,Nagase Shrine (Q135069240)
Q135069241,1,Nagase Shrine (Q135069241)
Q135069242,1,Kandate Iino Takaichi Shrine Co-Enshrinement
Q135069244,1,Ooshikamiyake Shrine
Q135069245,1,Igatomega Shrine
Q135069248,1,Ikaruga Shrine
Q135069249,1,Inabu Shrine
Q135069253,1,Hiyoshi Shrine (Q135069253)
Q135069291,1,Tenjin-sha (Q135069291)
Q135069326,1,Shokuwa Shrine
Q135069335,1,Yonogami Shrine
Q135069336,1,Tateno Shrine (Q135069336)
Q135069341,1,Yonogami Shrine (Q135069341)
Q135069342,1,Koguchi Shrine
Q135069343,1,Yonogami Shrine (Q135069343)
Q135069344,1,Tenjin-sha (Q135069344)
Q135069345,1,Hakusan Shrine (Q135069345)
Q135069346,1,Takamu Shrine
Q135069347,1,Katayamahachiman Shrine
Q135069348,1,Katayama Shrine (Q135069348)
Q135069349,1,Nanao Shrine
Q135069352,1,Tenmoku Shrine
Q135069355,1,Dainichidou
Q135069356,1,Takamu Shrine (Q135069356)
Q135069358,1,Yamaguchihachiman Shrine
Q135069360,1,Hakusan Shrine (Q135069360)
Q135069361,1,Hachiman‑sha
Q135069362,1,Kinshin Shrine
Q135069364,1,Kinshinshakyuuseki
Q135069366,1,Keikō Tennō Shrine
Q135069367,1,Wajiryou Shrine
Q135069369,1,Fujimori Shinmei-sha
Q135069370,1,Wajiryou Shrine (Owari Province)
Q135069372,1,Ryoshagu Shrine
Q135069373,1,Sansha Myōjin
Q135069375,1,Men Shrine
Q135069376,1,Jiko Shrine
Q135069378,1,Suwa Shrine (Q135069378)
Q135069379,1,Dainoki Shrine
Q135069380,1,Rokusho Shrine
Q135069381,1,Hakusan Shrine (Q135069381)
Q135069383,1,Shibukawa Shrine (Q135069383)
Q135069384,1,Sakaniwa Shrine
Q135069385,1,Nanatoko Shrine
Q135069387,1,Tenjin-sha (Q135069387)
Q135069390,1,Tenjin-sha (Q135069390)
Q135069391,1,Ikachi Hachimanguu
Q135069394,1,Kumano Shrine (Q135069394)
Q135069396,1,Gokisohachimanguu
Q135069397,1,Tenjinnomori
Q135069399,1,Washitori Shrine (Q135069399)
Q135069400,1,Suwa Shrine (Q135069400)
Q135069401,1,Minato Shrine
Q135069402,1,Suwa Shrine (Q135069402)
Q135069403,1,Hosoe Shrine
Q135069404,1,"Wakayamato Shrine (Miyaguchi, Hamana Ward, Hamamatsu City)"
Q135069405,1,Wakayamato Shrine (Tōtōmi Province)
Q135069406,1,Sanmei Shrine
Q135069407,1,Sanmei Shrine (Tōtōmi Province)
Q135069408,1,Fujiasamamiya
Q135069409,1,Nanatsumori Shrine
Q135069411,1,Hatorida Shrine
Q135069412,1,Shiraha Shrine
Q135069413,1,Tomichirokutokoroasama Shrine
Q135069414,1,Momosawa Shrine
Q135069415,1,Momosawa Shrine (Suruga Province)
Q135069434,1,Wakamiya Shrine (Q135069434)
Q135069437,1,Yamanokami
Q135069438,1,Hachiouji Shrine
Q135069440,1,Takeasa Shrine
Q135069443,1,Minamikogami Shrine
Q135069448,1,Minamishikyuu
Q135069451,1,Suwa Shrine (Q135069451)
Q135069454,1,Mishima Shrine (Q135069454)
Q135069455,1,Mishima Shrine (Izu Province)
Q135069458,1,Shinmei Shrine (Q135069458)
Q135069461,1,Ooasa Shrine
Q135069462,1,Akaou Shrine
Q135069463,1,Motomiya Shrine
Q135069466,1,Hikiterikio Shrine
Q135069467,1,Azumayamiya
Q135069470,1,Kurotona Shrine
Q135069471,1,Kurotona Shrine (Kai Province)
Q135069473,1,Saikusa Shrine
Q135069485,1,Kanazakura Shrine (Q135069485)
Q135069489,1,Kanazakura Shrine (Kai Province)
Q135069491,1,Kanazakura Shrine (Yamanashi district)
Q135069494,1,Ooimata Shrine
Q135069496,1,Hachimanhokenshin Shrine
Q135069497,1,Hokensuwajuugotokoro Shrine
Q135069498,1,Saku Shrine (Q135069498)
Q135069499,1,Saku Shrine (Kai Province)
Q135069502,1,Kineshou Shrine
Q135069503,1,Kineshou Shrine (Kai Province)
Q135069505,1,Takamori Shrine
Q135069507,1,Unokihachiman Shrine
Q135069520,1,Anazawatenjin Shrine
Q135069521,1,Haguromita Shrine
Q135069529,1,Hisai Shrine
Q135069537,1,Hikawa Shrine (Q135069537)
Q135069545,1,Izumonoinamihi Shrine
Q135069546,1,Inenohime Shrine
Q135069548,1,Mishima Shrine (Q135069548)
Q135069549,1,Taigaseishin Shrine
Q135069550,1,Kumano Daijin Shrine
Q135069551,1,Kasuga-sha (Higashi-Beppu)
Q135069552,1,Kumano Shrine (Q135069552)
Q135069554,1,Shinmei-sha (Q135069554)
Q135069555,1,Harunamiya Shrine
Q135069556,1,Shinmei-sha (Q135069556)
Q135069558,1,Harunamiya Shrine (Q135069558)
Q135069559,1,Imajouaosakainejitsukoumitama Shrine
Q135069560,1,Inari Shrine
Q135069564,1,Shinmei-sha (Q135069564)
Q135069565,1,Harunamiya Shrine (Q135069565)
Q135069566,1,Muku Shrine (Q135069566)
Q135069567,1,Muku Shrine (Musashi Province)
Q135069568,1,Muku Shrine (Chichibu district)
Q135069571,1,"Muku Shrine (Shimoyoshida, Chichibu City, Saitama Prefecture)"
Q135069577,1,Nakoshiyama Shrine
Q135069580,1,Nakoshiyama Shrine (Awa Province)
Q135069590,1,Kashima Shrine (Q135069590)
Q135069591,1,Tateno Shrine (Hitachi Province)
Q135069592,1,Tateno Shrine (Kuji district)
Q135069593,1,Tenmangū (Q135069593)
Q135069597,1,Tateno Shrine
Q135069598,1,Ariga Shrine
Q135069600,1,Sashinou Shrine
Q135069601,1,Sashinou Shrine (Hitachi Province)
Q135069604,1,Ebisuhari Shrine
Q135069605,1,Iizuna Shrine
Q135069606,1,Sokubi Shrine
Q135069607,1,Taian Shrine
Q135069608,1,Koyasu Shrine (Q135069608)
Q135069612,1,Onotakamura Shrine
Q135069614,1,Onotoufuu Shrine
Q135069624,1,Obata Shrine (Q135069624)
Q135069625,1,Oka Shrine (Q135069625)
Q135069626,1,Nagaoka Shrine (Q135069626)
Q135069628,1,Katorigo Shrine
Q135069631,1,Katori Shrine
Q135069635,1,Sazae Shrine
Q135069638,1,Sazae Shrine (Ōmi Province)
Q135069641,1,Sazae Shrine (Azai district)
Q135069647,1,Kashima Shrine (Q135069647)
Q135069650,1,Okamoto Shrine
Q135069653,1,Gosha Shrine (Q135069653)
Q135069658,1,Hikitari Shrine
Q135069661,1,Minamihama Shrine
Q135069663,1,Kashima Shrine (Q135069663)
Q135069665,1,Ooba Shrine (Q135069665)
Q135069666,1,Hiyoshi Shrine (Q135069666)
Q135069671,1,Nokita Shrine
Q135069684,1,Hie and Ōmizubetsu Shrines
Q135069687,1,Oono Shrine (Q135069687)
Q135069731,1,Murakunitsukami Shrine
Q135069757,1,Nakamiya Shrine
Q135069767,1,Nunosei Shrine
Q135069768,1,Nunosei Shrine (Shinano Province)
Q135069771,1,Hioki Shrine
Q135069774,1,Hioki Shrine (Shinano Province)
Q135069775,1,Hioki Shrine (Sarashina district)
Q135069778,1,Shimizu Shrine (Q135069778)
Q135069781,1,Shimizu Shrine (Shinano Province)
Q135069785,1,Shimizu Shrine (Sarashina district)
Q135069788,1,Shimitsuno Shrine (candidate)
Q135069792,1,Iki Shrine (Q135069792)
Q135069795,1,Iki Shrine (Q135069795)
Q135069800,1,Oketomohiro Shrine
Q135069803,1,Ogawa Shrine (Q135069803)
Q135069806,1,Ogawa Shrine (Shinano Province)
Q135069809,1,Ogawahachimanguu
Q135069811,1,Morita Shrine
Q135069815,1,Morita Shrine (Shinano Province)
Q135069817,1,Awano Shrine
Q135069821,1,Awano Shrine (Shinano Province)
Q135069827,1,Sumetarihonomikoto Shrine
Q135069832,1,Takeshigyomeihoutomiinochihikoshinbetsu Shrine
Q135069835,1,Takeshigyomeihoutomiinochihikoshinbetsu Shrine (Shinano Province)
Q135069848,1,Munekeishin Shrine
Q135069858,1,Amido Shrine
Q135069862,1,Kashima Shrine (Q135069862)
Q135069865,1,Funagatayama Shrine
Q135069866,1,Co-Enshrinement at Gassan Shrine
Q135069870,1,Ooshima Shrine
Q135069871,1,Misaki Shrine (Q135069871)
Q135069874,1,Keisenasaooshima Shrine
Q135069876,1,Taka Shrine (Q135069876)
Q135069878,1,Shiwahime Shrine
Q135069879,1,Shiwahime Shrine (Mutsu Province)
Q135069881,1,Shiwahime Shrine (Kurihara district)
Q135069885,1,Bandai Shrine
Q135069886,1,Iidewaki Shrine
Q135069887,1,Tobisawa Shrine
Q135069889,1,Tsurugiryuujin Shrine
Q135069890,1,Sugio Shrine (Q135069890)
Q135069891,1,Onga Shrine
Q135069892,1,Onga Shrine (Dewa Province)
Q135069893,1,Onga Shrine (Tagawa district)
Q135069895,1,Wakasahimegami Shrine
Q135069896,1,Tsurugi Shrine (Q135069896)
Q135069898,1,Takaoka Shrine
Q135069899,1,Hakusan Shrine (Q135069899)
Q135069901,1,Oda Shrine
Q135069903,1,Shintsuyutakahiko Shrine
Q135069904,1,Shiragi Shrine
Q135069905,1,Anikogami Shrine
Q135069906,1,Hino Shrine
Q135069907,1,Omushi Shrine (Q135069907)
Q135069908,1,Amayo Shrine
Q135069910,1,Okata Shrine
Q135069911,1,Asaki Shrine
Q135069912,1,Asaki Shrine (Echizen Province)
Q135069913,1,Ikazuchi Shrine (Q135069913)
Q135069914,1,Kamo Shrine (Q135069914)
Q135069915,1,Kunijuu Shrine
Q135069916,1,Kunijuu Shrine (Echizen Province)
Q135069917,1,Iki Shrine
Q135069918,1,Shinmei Shrine (Q135069918)
Q135069920,1,Kasuga Shrine (Q135069920)
Q135069921,1,Kasuga- Shrine
Q135069922,1,Naramoto Shrine
Q135069923,1,Naramoto Shrine (Kaga Province)
Q135069924,1,Naramoto Shrine (Ishikawa district)
Q135069927,1,Kasano Shrine (Q135069927)
Q135069928,1,Noka Shrine (Q135069928)
Q135069930,1,Noka Shrine (Kaga Province)
Q135069931,1,Kasano Shrine (Q135069931)
Q135069932,1,Kasano Shrine (Kaga Province)
Q135069933,1,Setohiko Shrine
Q135069935,1,Setohiko Shrine (Noto Province)
Q135069936,1,Shiibaenhime Shrine
Q135069938,1,Shiibaenhime Shrine (Noto Province)
Q135069939,1,Morookahiko Shrine
Q135069940,1,Morookahiko Shrine (Noto Province)
Q135069945,1,Morookahiko Shrine (Hakui district)
Q135069951,1,Shirohiko Shrine
Q135069954,1,Shirohiko Shrine (Noto Province)
Q135069955,1,Hisashiinatakihime Shrine
Q135069962,1,Hisashiinatakihime Shrine (Noto Province)
Q135069964,1,Mikadoshuhiko Shrine
Q135069967,1,Mikadoshuhiko Shrine (Noto Province)
Q135069969,1,Hayashi Shrine (Q135069969)
Q135069970,1,Michi Shrine
Q135069971,1,Michi Shrine (Etchū Province)
Q135069972,1,Kahisaya Shrine
Q135069973,1,Sokukawa Shrine
Q135069974,1,Sokukawa Shrine (Etchū Province)
Q135069975,1,Hayakawahachiman Shrine
Q135069976,1,Kumano Shrine (Q135069976)
Q135069977,1,Kumano Shrine (Etchū Province)
Q135069978,1,Kumano Shrine (Nei district)
Q135069979,1,Hioki Shrine (Etchū Province)
Q135069980,1,Hioki Shrine (Niikawa district)
Q135069982,1,Nunakawa Shrine
Q135069983,1,Nunakawa Shrine (Echigo Province)
Q135069984,1,Daijin Shrine
Q135069985,1,Oono Shrine
Q135069986,1,Fujisaki Shrine
Q135069989,1,Sekiyama Shrine
Q135069990,1,Miyake Shrine (Echigo Province)
Q135069991,1,Miyake Shrine (Koshi district)
Q135069992,1,Miyake Shrine (Q135069992)
Q135069994,1,Kiriharaishibe Shrine
Q135069995,1,Kiriharaishibe Shrine (Echigo Province)
Q135069996,1,Shoutanjou Shrine
Q135069997,1,Unagushi Shrine
Q135069999,1,Ishii Shrine (Q135069999)
Q135070000,1,Ishii Shrine (Echigo Province)
Q135070001,1,Ishii Shrine (Santō district)
Q135070002,1,Yagi Shrine (Q135070002)
Q135070003,1,Nakase Shrine
Q135070004,1,Nagase Shrine
Q135070005,1,Nakayama Shrine (Q135070005)
Q135070006,1,Nakayama Shrine (Echigo Province)
Q135070007,1,Nioukogami Shrine
Q135070008,1,Nishinaya Shrine
Q135070009,1,Mike Shrine
Q135070010,1,Daizen Shrine
Q135070013,1,Izumo Shrine
Q135070016,1,Asuzushi Shrine
Q135070017,1,Shinoda Shrine
Q135070018,1,Ookawa Shrine
Q135070019,1,Sawa Shrine (Q135070019)
Q135070020,1,Arasu Shrine
Q135070021,1,Arasu Shrine (Tango Province)
Q135070022,1,Miyake Shrine (Tango Province)
Q135070023,1,Kawabe Hachiman Shrine
Q135070024,1,Kumano Shrine (Q135070024)
Q135070025,1,Hisarida Shrine
Q135070026,1,Sumiyoshi Shrine (Q135070026)
Q135070027,1,Achikouisobu Shrine
Q135070028,1,Sutsuhiko Shrine
Q135070030,1,Itaretsuhachiman Shrine
Q135070032,1,Itaretsu Shrine
Q135070033,1,Sutsuhiko Shrine (Q135070033)
Q135070034,1,Warenogami Shrine
Q135070035,1,Oono Shrine (Tango Province)
Q135070036,1,Oono Shrine (Takeno district)
Q135070037,1,Kokorozashinunohi Shrine
Q135070038,1,Enkan Shrine
Q135070039,1,Kumano Shrine (Q135070039)
Q135070040,1,Kumanowakamiyamikami Shrine
Q135070041,1,Kumanoshinguu Shrine
Q135070042,1,Ibuki Shrine (Q135070042)
Q135070043,1,Inunoki Shrine
Q135070044,1,Yada Shrine
Q135070045,1,Yadahachiman Shrine
Q135070046,1,Hyōzu Shrine (Q135070046)
Q135070047,1,Hachiman‑sha (Q135070047)
Q135070048,1,Iyu Shrine
Q135070049,1,Aokura Shrine
Q135070050,1,Kotekan Shrine
Q135070052,1,Tatehou Shrine
Q135070053,1,Tatehou Shrine (Tajima Province)
Q135070054,1,Hanaoka Shrine
Q135070056,1,Gosha Shrine
Q135070057,1,Kasuga Shrine (Q135070057)
Q135070058,1,Ootoshi Shrine (Q135070058)
Q135070059,1,Juurokuhashira Shrine
Q135070060,1,Koukinemurataiheishushin Shrine
Q135070061,1,Hinode Shrine
Q135070062,1,Hinode Shrine (Tajima Province)
Q135070063,1,Dainamabuheishushin Shrine
Q135070064,1,Dainamabuheishushin Shrine (Tajima Province)
Q135070065,1,Ifukube Shrine
Q135070066,1,Anakengoukoshudainamabuheishushin Shrine
Q135070067,1,Anmuka Shrine
Q135070068,1,Anmuka Shrine (Tajima Province)
Q135070070,1,Kosaka Shrine (Q135070070)
Q135070071,1,Kosaka Shrine (Tajima Province)
Q135070072,1,Umigami Shrine
Q135070073,1,Ikisa Shrine (Q135070073)
Q135070074,1,Hiranai Shrine
Q135070075,1,Kuwahara Shrine
Q135070076,1,Kuwahara Shrine (Tajima Province)
Q135070078,1,Destroyed Shrine (Q135070078)
Q135070079,1,Yubikui Hyōzu Shrine
Q135070080,1,Bishu Shrine
Q135070081,1,Takyonoue Shrine
Q135070083,1,Kousuna Shrine
Q135070084,1,Izanami Shrine (Q135070084)
Q135070085,1,Tsurugi Shrine (Q135070085)
Q135070087,1,Izanami Shrine (Q135070087)
Q135070088,1,Nunowareya Shrine
Q135070089,1,Yahaku Shrine
Q135070090,1,Nodai Shrine
Q135070091,1,Fukutomi Shrine
Q135070092,1,Kutaya Shrine
Q135070093,1,Tamatsukuriyu Shrine
Q135070094,1,Tamatsukuritenmanguu
Q135070097,1,Izumo Jisai Shrine
Q135070098,1,Saitakamamorigami Shrine
Q135070099,1,Saitakamamorigami Shrine (Izumo Province)
Q135070100,1,Ishimiya Shrine
Q135070101,1,Oomori Shrine
Q135070102,1,Yamakyou Shrine
Q135070103,1,Yamakyou Shrine (Izumo Province)
Q135070105,1,Sakuta Shrine (Q135070105)
Q135070106,1,Karakuri Shrine (Q135070106)
Q135070107,1,Karakuri Shrine
Q135070108,1,Sakuta Shrine (Q135070108)
Q135070109,1,Itaki Shrine
Q135070110,1,Atago Shrine (Q135070110)
Q135070111,1,Hibayamakume Shrine okumiya
Q135070112,1,Kumano Shrine (Satomiya)
Q135070113,1,Kume Shrine
Q135070115,1,Yokota Shrine (Q135070115)
Q135070116,1,Yokota Shrine (Izumo Province)
Q135070118,1,Destroyed Shrine
Q135070119,1,Akishika Shrine
Q135070120,1,Tarumi Shrine (Q135070120)
Q135070121,1,Kuniji Shrine (Q135070121)
Q135070122,1,Etomo Shrine
Q135070123,1,Etomo Shrine (Izumo Province)
Q135070124,1,Tomomaegami Shrine
Q135070125,1,Suijin Shrine (Q135070125)
Q135070126,1,Sansha Shrine
Q135070127,1,Iyasumi Shrine
Q135070128,1,Tarumi Shrine (Q135070128)
Q135070129,1,Suwa Shrine (Q135070129)
Q135070130,1,Nagahama Shrine (Q135070130)
Q135070131,1,Motosakazuki Shrine
Q135070132,1,Kamishiro Shrine
Q135070135,1,Unochi Shrine
Q135070137,1,Sumine Shrine
Q135070138,1,Nunosu Shrine
Q135070139,1,Nunosu Shrine (Izumo Province)
Q135070140,1,Minamihachimanguu
Q135070141,1,Niheihimegami Shrine
Q135070142,1,Niheihimegami Shrine (Q135070142)
Q135070143,1,Sahimeyama Shrine
Q135070144,1,Sahimeyama Shrine (Q135070144)
Q135070145,1,Yamabeyatsushirohimemiko Shrine
Q135070146,1,Yamabeyatsushirohimemiko Shrine (Iwami Province)
Q135070147,1,Hekireki Shrine
Q135070148,1,Kaguraokahachimanguu
Q135070150,1,Kaguraokahachimanguu (Q135070150)
Q135070151,1,Itakeru Shrine
Q135070152,1,Kokubunjihekireki Shrine
Q135070160,1,Yamabe Shrine (Q135070160)
Q135070162,1,Yamabe Shrine
Q135070164,1,Inari Shrine (Q135070164)
Q135070165,1,Myouken Shrine
Q135070166,1,Oohara Shrine
Q135070167,1,Oohara Shrine (Iwami Province)
Q135070168,1,Kamo Shrine (Q135070168)
Q135070169,1,Oohara Shrine (Ochi district)
Q135070170,1,Kamimateinochi Shrine
Q135070171,1,Isousatsu Shrine
Q135070173,1,Iwaida Shrine
Q135070174,1,Iwaida Shrine (Q135070174)
Q135070175,1,Hachiman Shrine (Q135070175)
Q135070176,1,Ieshima Shrine
Q135070177,1,Miyaura Shrine (Q135070177)
Q135070178,1,Kurai Shrine
Q135070179,1,Nokuwa Shrine
Q135070180,1,Kouhou Shrine
Q135070181,1,Isozaki Shrine
Q135070182,1,Saho Shrine (Q135070182)
Q135070184,1,Saho Shrine (Harima Province)
Q135070186,1,Sumiyoshi Shrine (Q135070186)
Q135070187,1,Sumiyoshi Shrine (Harima Province)
Q135070188,1,Sugata Shrine (Q135070188)
Q135070189,1,Sumiyoshi Shrine (Q135070189)
Q135070190,1,Kogihara Shrine
Q135070191,1,Kogihara Shrine (Harima Province)
Q135070192,1,Tadouraza Shrine
Q135070193,1,Takashima Shrine
Q135070194,1,Sugo Amatsu Shrine
Q135070195,1,Furukoori Shrine
Q135070198,1,Anatosanshin Shrine
Q135070199,1,Anatosanshin Shrine (Bitchū Province)
Q135070201,1,Kamishima Shrine
Q135070203,1,Tenjin-sha (Q135070203)
Q135070205,1,Ukou Shrine
Q135070207,1,Oomotoukou Shrine
Q135070208,1,Ashitsugiyama Shrine
Q135070209,1,Ashitsugi Shrine
Q135070210,1,Ashitsugi Shrine (Bitchū Province)
Q135070211,1,Takeinatashisayafutsu Shrine
Q135070213,1,Ninomiya Shrine
Q135070214,1,Tenjin-sha (Q135070214)
Q135070215,1,Susanoo Shrine (Q135070215)
Q135070216,1,Hachiman Shrine (Q135070216)
Q135070217,1,Takaokami Shrine
Q135070218,1,Kuniji Shrine
Q135070219,1,Sorahiko Shrine
Q135070220,1,Sorahiko Shrine (Bingo Province)
Q135070221,1,Chinamiyoruhiko Shrine
Q135070222,1,Chinamiyoruhiko Shrine (Bingo Province)
Q135070223,1,Kumage Shrine
Q135070224,1,Kamo Shrine (Q135070224)
Q135070226,1,Ootoshi Shrine
Q135070229,1,Iwakumahachimanguu
Q135070230,1,Misaka Shrine (Q135070230)
Q135070231,1,Funajihachimanguu
Q135070233,1,Futamata Shrine (Q135070233)
Q135070234,1,Shuuhou Shrine
Q135070247,1,Shiozakihonyukimiya Shrine
Q135070255,1,Shizuki Shrine
Q135070256,1,Kumano Shrine
Q135070257,1,Kishikawa Shrine
Q135070258,1,Sannō Shrine (Q135070258)
Q135070259,1,Kawakami Shrine
Q135070260,1,Kawakami Shrine (Awaji Province)
Q135070262,1,Kawakami Shrine (Tsuna district)
Q135070263,1,Hachiman Shrine
Q135070265,1,Tasun Shrine
Q135070269,1,Takehiro Shrine
Q135070272,1,Kamogami Shrine
Q135070273,1,Hachiman Shrine (Q135070273)
Q135070275,1,Oota Shrine (Tasun Shrine)
Q135070276,1,Kamogami Shrine (Q135070276)
Q135070277,1,Takakoshi Shrine
